"num_collisions_adj","max_temp","max_wind","day_group","winter_flag"
304.85,96.1,8,"Sat",0
265.454,96.1,6,"Sun",0
327.362,93.9,14,"Mon-Thu",0
322.672,93,8,"Mon-Thu",0
323.61,91,5.1,"Mon-Thu",0
332.521,95,6,"Mon-Thu",0
363.006,95,9.9,"Fri",0
280.931,84.9,7,"Sat",0
248.101,84,8.9,"Sun",0
266.861,80.1,11.1,"Mon-Thu",0
282.338,80.1,14,"Mon-Thu",0
322.203,80.1,8,"Mon-Thu",0
335.335,81,7,"Mon-Thu",0
328.3,82.9,7,"Fri",0
271.082,87.1,11.1,"Sat",0
253.26,87.1,7,"Sun",0
296.408,86,6,"Mon-Thu",0
304.85,87.1,6,"Mon-Thu",0
289.842,87.1,5.1,"Mon-Thu",0
315.168,91,8.9,"Mon-Thu",0
341.901,93,8,"Fri",0
287.966,96.1,8,"Sat",0
244.349,96.1,8,"Sun",0
301.567,93.9,7,"Mon-Thu",0
302.036,91.9,8,"Mon-Thu",0
308.602,87.1,9.9,"Mon-Thu",0
297.815,84.9,5.1,"Mon-Thu",0
331.583,88,6,"Fri",0
271.551,82.9,9.9,"Sat",0
240.128,86,8,"Sun",0
313.761,86,8,"Mon-Thu",0
298.753,82,5.1,"Mon-Thu",0
297.815,87.8,5.1,"Mon-Thu",0
292.656,88,6,"Sat",0
262.171,89.1,6,"Sun",0
315.637,91,7,"Mon-Thu",0
291.718,91,8.9,"Mon-Thu",0
310.009,89.1,7,"Mon-Thu",0
316.575,89.1,8,"Mon-Thu",0
326.893,81,8.9,"Fri",0
233.562,81,8.9,"Sat",0
218.554,80.1,11.1,"Sun",0
196.511,84,9.9,"Mon-Thu",0
293.594,84,14,"Mon-Thu",0
303.912,84.9,11.1,"Mon-Thu",0
336.273,89.1,6,"Mon-Thu",0
335.335,91,6,"Fri",0
280.462,91,7,"Sat",0
252.322,90,9.9,"Sun",0
303.912,82.9,7,"Mon-Thu",0
365.351,82.9,6,"Mon-Thu",0
365.351,91,8.9,"Mon-Thu",0
355.033,73,9.9,"Mon-Thu",0
365.82,73.9,6,"Fri",0
302.974,77,7,"Sat",0
250.915,82,8,"Sun",0
318.92,82,7,"Mon-Thu",0
290.311,82,6,"Mon-Thu",0
291.249,84,7,"Mon-Thu",0
309.54,86,6,"Mon-Thu",0
380.828,87.1,5.1,"Fri",0
287.028,87.1,8.9,"Sat",0
268.268,71.1,8.9,"Sun",0
292.187,73.9,7,"Mon-Thu",0
309.071,73.9,7,"Mon-Thu",0
298.753,73.9,14,"Mon-Thu",0
292.656,69.1,15,"Mon-Thu",0
408.968,64,15.9,"Fri",0
272.489,62.1,9.9,"Sat",0
227.934,63,8.9,"Sun",0
229.81,72,5.1,"Mon-Thu",0
245.287,72,11.1,"Mon-Thu",0
325.955,69.1,8,"Mon-Thu",0
358.316,73,6,"Mon-Thu",0
353.626,75,6,"Fri",0
296.877,75,5.1,"Sat",0
225.12,68,12,"Sun",0
252.791,64.9,8,"Mon-Thu",0
346.591,64,7,"Mon-Thu",0
233.562,66,5.1,"Mon-Thu",0
355.033,66.9,8,"Mon-Thu",0
359.723,66.9,7,"Fri",0
300.629,64.9,5.1,"Sat",0
235.907,69.1,6,"Sun",0
274.365,81,8.9,"Mon-Thu",0
276.71,81,6,"Mon-Thu",0
317.044,84.9,7,"Mon-Thu",0
310.478,84.9,9.9,"Mon-Thu",0
399.119,70,7,"Fri",0
295.001,66,15,"Sat",0
250.446,61,13,"Sun",0
268.737,62.1,11.1,"Mon-Thu",0
265.454,62.1,8.9,"Mon-Thu",0
331.114,52,8,"Mon-Thu",0
389.739,53.6,8,"Mon-Thu",0
374.262,55,14,"Fri",0
287.966,62.1,7,"Sat",0
261.233,75,11.1,"Sun",0
307.195,57.9,9.9,"Mon-Thu",0
343.308,57.9,6,"Mon-Thu",0
311.885,70,6,"Mon-Thu",0
323.141,72,8.9,"Mon-Thu",0
364.413,72,7,"Fri",0
293.594,62.1,7,"Sat",0
249.508,62.1,12,"Sun",0
327.831,59,9.9,"Mon-Thu",0
290.78,66,6,"Mon-Thu",0
253.729,66,6,"Mon-Thu",0
331.114,59,8,"Mon-Thu",0
311.885,63,15,"Fri",0
282.807,50,8,"Sat",0
242.942,61,8,"Sun",0
313.292,62.1,8.9,"Mon-Thu",0
347.529,62.1,14,"Mon-Thu",0
330.645,61,7,"Mon-Thu",0
331.583,61,8,"Mon-Thu",0
363.944,64,6,"Fri",0
324.548,64,8.9,"Sat",0
248.101,63,15,"Sun",0
320.796,42.1,15,"Mon-Thu",0
358.785,41,19,"Mon-Thu",0
378.483,45,9.9,"Mon-Thu",0
200.732,48,7,"Mon-Thu",0
213.395,54,6,"Fri",0
217.147,54,8,"Sat",0
218.554,50,8,"Sun",0
303.443,52,6,"Mon-Thu",0
352.688,60.1,8.9,"Mon-Thu",0
342.37,60.1,8.9,"Mon-Thu",0
344.246,57.9,14,"Mon-Thu",0
323.61,54,11.1,"Fri",0
277.648,46.9,12,"Sat",0
226.058,46.9,11.1,"Sun",0
370.979,48.9,8.9,"Mon-Thu",0
333.459,48.9,8,"Mon-Thu",0
298.753,45,11.1,"Mon-Thu",0
297.815,46,5.1,"Mon-Thu",0
328.769,39.9,8.9,"Fri",0
260.295,43,9.9,"Sat",0
244.818,35.1,6,"Sun",0
311.885,46,9.9,"Mon-Thu",0
295.47,46,7,"Mon-Thu",0
323.141,43,9.9,"Mon-Thu",0
351.281,42.1,14,"Mon-Thu",0
371.448,34,9.9,"Fri",0
292.187,36,13,"Sat",0
244.349,57.9,15.9,"Sun",0
338.618,37,11.1,"Mon-Thu",0
337.211,33.1,7,"Mon-Thu",0
317.044,39.9,8.9,"Mon-Thu",0
328.3,48.9,12,"Mon-Thu",0
324.548,48.9,8.9,"Fri",0
259.826,46.9,9.9,"Sat",0
171.185,50,8.9,"Sun",0
184.786,50,9.9,"Mon-Thu",0
266.861,60.1,9.9,"Mon-Thu",0
256.074,60.1,8,"Mon-Thu",0
254.198,46.4,11.1,"Mon-Thu",0
273.427,46,12,"Fri",0
218.085,44.1,9.9,"Sat",0
227.465,48,9.9,"Sun",1
210.581,48,11.1,"Mon-Thu",1
309.071,43,15.9,"Mon-Thu",1
276.71,52,15,"Mon-Thu",1
258.888,44.1,11.1,"Mon-Thu",1
281.4,34,8,"Fri",1
420.224,28.9,9.9,"Sat",1
190.414,26.1,13,"Sun",1
313.761,25,8,"Mon-Thu",1
279.993,37.9,8,"Mon-Thu",1
295.001,52,12,"Mon-Thu",1
302.974,66,8.9,"Mon-Thu",1
283.276,64.9,11.1,"Fri",1
232.155,35.1,8,"Sat",1
229.81,37.9,8,"Sun",1
223.713,43,7,"Mon-Thu",1
308.133,43,9.9,"Mon-Thu",1
257.481,41,9.9,"Mon-Thu",1
286.09,48.9,8,"Mon-Thu",1
283.745,48.9,8.9,"Fri",1
222.775,48.9,7,"Sat",1
192.759,48.9,9.9,"Sun",1
312.823,46.9,24.1,"Mon-Thu",1
264.516,44.1,20,"Mon-Thu",1
270.144,48,12,"Mon-Thu",1
264.047,54,15,"Mon-Thu",1
273.427,44.1,12,"Fri",1
234.969,43,12,"Sat",1
200.732,43,11.1,"Sun",1
255.605,43,9.9,"Mon-Thu",1
267.799,37,8,"Mon-Thu",1
269.206,46.9,8.9,"Mon-Thu",1
274.834,46.9,11.1,"Mon-Thu",1
285.621,45,9.9,"Fri",1
253.729,34,12,"Sat",1
201.201,42.1,8.9,"Sun",1
266.392,48,8,"Mon-Thu",1
293.594,48.9,11.1,"Mon-Thu",1
315.637,62.1,8,"Mon-Thu",1
237.783,62.1,17.1,"Mon-Thu",1
332.052,44.1,15,"Fri",1
239.659,48,13,"Sat",1
205.891,48,14,"Sun",1
301.098,39.9,21,"Mon-Thu",1
322.672,39.9,11.1,"Mon-Thu",1
282.807,46.9,15.9,"Mon-Thu",1
305.788,46.9,13,"Mon-Thu",1
318.92,41,12,"Fri",1
267.33,63,8,"Sat",1
205.422,64.9,12,"Sun",1
200.732,64.9,13,"Mon-Thu",1
226.527,55,9.9,"Mon-Thu",1
223.713,57,7,"Mon-Thu",1
272.489,64.9,8,"Mon-Thu",1
308.133,70,9.9,"Fri",1
268.737,70,15,"Sat",1
216.678,63,13,"Sun",1
253.26,53.1,9.9,"Mon-Thu",1
277.179,59,8.9,"Mon-Thu",1
267.799,70,8.9,"Mon-Thu",1
306.257,70,19,"Mon-Thu",1
349.405,39.9,9.9,"Fri",1
251.384,39,12,"Sat",1
229.341,37,12,"Sun",1
289.842,45,6,"Mon-Thu",1
298.753,52,7,"Mon-Thu",1
285.621,59,13,"Mon-Thu",1
311.885,61,13,"Mon-Thu",1
287.028,53.1,9.9,"Fri",1
257.012,30.9,13,"Sat",1
242.004,28.9,12,"Sun",1
371.448,36,9.9,"Mon-Thu",1
175.406,36,18.1,"Mon-Thu",1
304.85,32,15.9,"Mon-Thu",1
393.491,39,14,"Mon-Thu",1
354.564,46.9,9.9,"Fri",1
236.376,46.9,14,"Sat",1
257.95,46.9,14,"Sun",1
351.75,52,8.9,"Mon-Thu",1
298.284,59,8,"Mon-Thu",1
289.373,59,18.1,"Mon-Thu",1
329.707,50,8.9,"Mon-Thu",1
306.726,57,8,"Fri",1
267.799,62.1,11.1,"Sat",1
213.864,45,13,"Sun",1
295.001,53.1,8.9,"Mon-Thu",1
277.648,53.1,9.9,"Mon-Thu",1
315.168,60.1,11.1,"Mon-Thu",1
299.691,60.1,14,"Mon-Thu",1
353.157,52,13,"Fri",1
277.179,48,22.9,"Sat",0
241.066,63,8.9,"Sun",0
302.974,63,9.9,"Mon-Thu",0
280.462,63,11.1,"Mon-Thu",0
275.303,64.9,7,"Mon-Thu",0
334.397,52,18.1,"Mon-Thu",0
325.486,53.1,14,"Fri",0
294.063,57,15,"Sat",0
253.729,66.9,8,"Sun",0
297.346,73.9,11.1,"Mon-Thu",0
243.411,80.1,9.9,"Mon-Thu",0
253.26,80.1,7,"Mon-Thu",0
276.71,75.9,9.9,"Mon-Thu",0
241.535,66,7,"Fri",0
232.155,66,9.9,"Sat",0
225.589,87.1,11.1,"Sun",0
228.872,87.1,8.9,"Mon-Thu",0
242.004,73.9,12,"Mon-Thu",0
272.02,66.9,11.1,"Mon-Thu",0
296.408,66,7,"Mon-Thu",0
323.61,66,8.9,"Fri",0
258.419,57,8,"Sat",0
242.473,66,8,"Sun",0
253.729,66,6,"Mon-Thu",0
339.087,60.1,20,"Mon-Thu",0
295.47,60.1,14,"Mon-Thu",0
322.672,70,8.9,"Mon-Thu",0
401.933,84.9,7,"Fri",0
310.009,84.9,11.1,"Sat",0
220.43,84.9,9.9,"Sun",0
299.691,73.9,7,"Mon-Thu",0
348.467,73.9,11.1,"Mon-Thu",0
334.866,75,11.1,"Mon-Thu",0
328.769,64.9,8,"Mon-Thu",0
363.944,64,15,"Fri",0
321.265,66.9,9.9,"Sat",0
241.066,59,8.9,"Sun",0
299.222,57,8,"Mon-Thu",0
305.319,63,8,"Mon-Thu",0
313.292,70,6,"Mon-Thu",0
321.734,61,6,"Mon-Thu",0
383.173,64.9,8,"Fri",0
320.327,64.9,14,"Sat",0
296.877,64.9,15.9,"Sun",0
341.901,68,13,"Mon-Thu",0
325.486,79,8,"Mon-Thu",0
353.157,90,6,"Mon-Thu",0
427.259,91.9,7,"Mon-Thu",0
456.806,91.9,8,"Fri",0
287.028,91,11.1,"Sat",0
289.842,69.1,8.9,"Sun",0
337.211,61,7,"Mon-Thu",0
309.071,69.1,6,"Mon-Thu",0
300.629,69.1,9.9,"Mon-Thu",0
347.998,69.1,12,"Mon-Thu",0
363.944,73,14,"Fri",0
222.775,73,7,"Sat",0
222.306,71.1,11.1,"Sun",0
173.999,63,8,"Mon-Thu",0
303.443,61,8,"Mon-Thu",0
313.761,75,7,"Mon-Thu",0
306.726,79,9.9,"Mon-Thu",0
345.653,75,9.9,"Fri",0
298.753,72,8.9,"Sat",0
219.492,73,5.1,"Sun",0
307.664,70,7,"Mon-Thu",0
309.54,63,12,"Mon-Thu",0
316.575,66.9,9.9,"Mon-Thu",0
309.54,69.1,6,"Mon-Thu",0
361.13,80.1,12,"Fri",0
311.885,84.9,7,"Sat",0
329.238,90,8.9,"Sun",0
377.076,93,7,"Mon-Thu",0
388.801,93.9,7,"Mon-Thu",0
353.626,93.9,8.9,"Mon-Thu",0
361.599,75.9,8,"Mon-Thu",0
308.133,75.9,8,"Fri",0
306.726,73.9,6,"Sat",0
278.117,84.9,6,"Sun",0
384.111,87.1,8.9,"Mon-Thu",0
381.297,88,11.1,"Mon-Thu",0
348.936,82.9,8,"Mon-Thu",0
396.305,82.9,7,"Mon-Thu",0
371.917,82.9,8,"Fri",0
353.157,84,13,"Sat",0
276.71,84,8.9,"Sun",0
313.761,82.9,7,"Mon-Thu",0
355.033,79,8.9,"Mon-Thu",0
342.37,78.1,8.9,"Mon-Thu",0
359.723,82,8.9,"Mon-Thu",0
350.343,88,8.9,"Fri",0
279.055,84.9,12,"Sat",0
251.853,87.1,8,"Sun",0
289.373,88,11.1,"Mon-Thu",0
198.856,88,6,"Mon-Thu",0
331.114,84.9,8.9,"Mon-Thu",0
286.559,84.9,6,"Mon-Thu",0
316.106,80.1,11.1,"Fri",0
274.365,84,9.9,"Sat",0
240.128,84,8.9,"Sun",0
312.823,84,6,"Mon-Thu",0
299.222,84.9,6,"Mon-Thu",0
317.513,88,9.9,"Mon-Thu",0
355.971,90,8.9,"Mon-Thu",0
331.583,90,9.9,"Fri",0
304.381,84,7,"Sat",0
241.535,87.1,5.1,"Sun",0
299.691,87.1,8,"Mon-Thu",0
331.114,88,7,"Mon-Thu",0
350.343,91.9,6,"Mon-Thu",0
363.006,93.9,7,"Mon-Thu",0
343.777,93.9,6,"Fri",0
303.912,91.9,6,"Sat",0
259.826,91.9,8,"Sun",0
290.78,79,12,"Mon-Thu",0
279.055,73,7,"Mon-Thu",0
297.815,77,8,"Mon-Thu",0
286.09,78.1,6,"Mon-Thu",0
321.265,84.9,6,"Fri",0
240.128,84.9,11.1,"Sat",0
284.214,82,7,"Sun",0
307.664,88,5.1,"Mon-Thu",0
330.645,91.9,5.1,"Mon-Thu",0
289.842,91.9,8,"Mon-Thu",0
334.397,87.1,6,"Mon-Thu",0
355.502,87.1,8.9,"Fri",0
268.737,84,8,"Sat",0
243.411,78.1,6,"Sun",0
284.214,75.9,6,"Mon-Thu",0
295.939,78.1,8,"Mon-Thu",0
307.195,84.9,5.1,"Mon-Thu",0
304.85,84.9,6,"Mon-Thu",0
307.195,82.9,8,"Fri",0
246.694,82,6,"Sat",0
264.047,82.9,7,"Sun",0
282.338,82.9,5.1,"Mon-Thu",0
270.613,75,5.1,"Mon-Thu",0
281.4,87.1,7,"Mon-Thu",0
299.691,87.1,8,"Mon-Thu",0
287.028,82.9,7,"Fri",0
299.222,86,7,"Sat",0
252.322,86,7,"Sun",0
294.063,87.1,6,"Mon-Thu",0
320.796,89.1,9.9,"Mon-Thu",0
295.001,89.1,9.9,"Mon-Thu",0
295.939,81,7,"Mon-Thu",0
296.877,80.1,7,"Fri",0
267.33,78.1,7,"Sat",0
233.562,78.1,8,"Sun",0
273.896,78.1,9.9,"Mon-Thu",0
287.966,75.9,13,"Mon-Thu",0
314.699,78.1,9.9,"Mon-Thu",0
289.842,81,6,"Mon-Thu",0
319.389,81,8,"Fri",0
263.578,71.1,7,"Sat",0
242.942,69.1,8.9,"Sun",0
249.508,80.1,8,"Mon-Thu",0
331.583,84.9,7,"Mon-Thu",0
285.152,84.9,7,"Mon-Thu",0
370.51,72,7,"Mon-Thu",0
347.06,71.1,6,"Fri",0
285.152,71.1,8.9,"Sat",0
249.977,72,9.9,"Sun",0
344.715,75.9,6,"Mon-Thu",0
318.92,78.1,4.1,"Mon-Thu",0
346.122,82.9,7,"Mon-Thu",0
341.432,82.9,7,"Mon-Thu",0
387.863,81,5.1,"Fri",0
292.187,82,7,"Sat",0
274.834,82,6,"Sun",0
315.168,81,9.9,"Mon-Thu",0
310.009,78.1,14,"Mon-Thu",0
273.427,79,12,"Mon-Thu",0
250.915,80.1,7,"Mon-Thu",0
287.966,82,8.9,"Fri",0
295.939,87.1,8.9,"Sat",0
275.303,91,5.1,"Sun",0
340.494,91,7,"Mon-Thu",0
307.664,88,5.1,"Mon-Thu",0
326.424,87.1,6,"Mon-Thu",0
347.06,87.1,12,"Mon-Thu",0
355.033,79,6,"Fri",0
257.95,68,11.1,"Sat",0
267.799,68,9.9,"Sun",0
346.591,73,5.1,"Mon-Thu",0
322.203,73,5.1,"Mon-Thu",0
333.459,75,8.9,"Mon-Thu",0
308.133,82.9,8,"Mon-Thu",0
304.381,82.9,7,"Fri",0
267.33,82,7,"Sat",0
244.349,81,7,"Sun",0
256.074,77,7,"Mon-Thu",0
360.192,81,8,"Mon-Thu",0
294.532,81,7,"Mon-Thu",0
282.807,77,13,"Mon-Thu",0
308.602,66.9,8,"Fri",0
265.923,72,5.1,"Sat",0
232.624,73.9,9.9,"Sun",0
300.629,73.9,11.1,"Mon-Thu",0
345.184,69.1,8,"Mon-Thu",0
345.653,72,7,"Mon-Thu",0
359.254,72,8,"Mon-Thu",0
385.987,73,8,"Fri",0
273.427,78.1,4.1,"Sat",0
247.632,78.1,5.1,"Sun",0
313.761,75.9,7,"Mon-Thu",0
321.265,73.9,12,"Mon-Thu",0
303.912,68,6,"Mon-Thu",0
308.602,66.9,8,"Mon-Thu",0
355.971,62.1,6,"Fri",0
288.435,69.1,8,"Sat",0
287.497,69.1,8.9,"Sun",0
390.208,66.9,15.9,"Mon-Thu",0
326.424,61,8,"Mon-Thu",0
284.683,57,7,"Mon-Thu",0
349.874,72,6,"Mon-Thu",0
363.944,73.9,8,"Fri",0
287.497,57.9,8.9,"Sat",0
243.411,60.1,8,"Sun",0
319.858,68,7,"Mon-Thu",0
332.99,66,9.9,"Mon-Thu",0
310.478,48.9,9.9,"Mon-Thu",0
329.238,55,5.1,"Mon-Thu",0
339.556,55,14,"Fri",0
292.187,51.1,8,"Sat",0
252.791,46,6,"Sun",0
327.831,46.9,6,"Mon-Thu",0
303.443,48,7,"Mon-Thu",0
334.397,48.9,8,"Mon-Thu",0
380.359,57,9.9,"Mon-Thu",0
381.766,57,9.9,"Fri",0
295.001,51.1,7,"Sat",0
268.737,59,17.1,"Sun",0
350.812,59,11.1,"Mon-Thu",0
370.51,57.9,7,"Mon-Thu",0
363.006,57.9,14,"Mon-Thu",0
219.961,55.9,13,"Mon-Thu",0
235.438,50,7,"Fri",0
213.864,57,8,"Sat",0
227.465,57,15,"Sun",0
297.815,51.1,13,"Mon-Thu",0
304.381,53.1,8,"Mon-Thu",0
328.769,63,11.1,"Mon-Thu",0
310.947,63,7,"Mon-Thu",0
362.068,53.1,8,"Fri",0
269.675,52,7,"Sat",0
210.112,48.2,5.1,"Sun",0
320.796,51.1,7,"Mon-Thu",0
330.176,61,9.9,"Mon-Thu",0
305.319,61,14,"Mon-Thu",0
325.017,59,12,"Mon-Thu",0
319.858,44.1,7,"Fri",0
252.322,36,8.9,"Sat",0
240.597,39,9.9,"Sun",0
340.025,41,8.9,"Mon-Thu",0
322.203,50,9.9,"Mon-Thu",0
332.521,50,15,"Mon-Thu",0
414.127,32,12,"Mon-Thu",0
468.531,32,8,"Fri",0
310.009,39,8.9,"Sat",0
256.543,39,6,"Sun",0
331.114,46,8.9,"Mon-Thu",0
308.133,55,13,"Mon-Thu",0
328.3,55,11.1,"Mon-Thu",0
347.998,51.1,7,"Mon-Thu",0
337.68,50,7,"Fri",0
264.985,50,8,"Sat",0
219.961,48,9.9,"Sun",0
156.177,41,18.1,"Mon-Thu",0
254.667,37.9,13,"Mon-Thu",0
270.613,28,8,"Mon-Thu",0
285.621,24.1,9.9,"Mon-Thu",0
280.462,21.9,11.1,"Fri",0
264.985,23,8.9,"Sat",0
216.678,21.9,8,"Sun",0
212.457,21,11.1,"Mon-Thu",1
306.726,26.1,13,"Mon-Thu",1
302.505,30,8,"Mon-Thu",1
217.616,30,18.1,"Mon-Thu",1
328.3,28.9,17.1,"Fri",1
280.931,19,14,"Sat",1
222.775,18,12,"Sun",1
337.68,30,9.9,"Mon-Thu",1
320.796,44.1,9.9,"Mon-Thu",1
322.203,44.1,7,"Mon-Thu",1
326.424,53.1,6,"Mon-Thu",1
330.176,61,8.9,"Fri",1
282.807,61,13,"Sat",1
231.686,24.1,11.1,"Sun",1
245.287,30,9.9,"Mon-Thu",1
289.373,36,7,"Mon-Thu",1
286.559,36,9.9,"Mon-Thu",1
297.346,36,9.9,"Mon-Thu",1
280.931,37.9,8.9,"Fri",1
248.57,52,12,"Sat",1
196.042,52,7,"Sun",1
262.171,50,8,"Mon-Thu",1
249.039,60.1,11.1,"Mon-Thu",1
288.435,60.1,17.1,"Mon-Thu",1
282.338,44.1,11.1,"Mon-Thu",1
317.513,37.9,8,"Fri",1
239.19,55.9,9.9,"Sat",1
193.228,55.9,8,"Sun",1
249.039,55,18.1,"Mon-Thu",1
271.551,46.9,11.1,"Mon-Thu",1
279.524,36,13,"Mon-Thu",1
278.586,45,12,"Mon-Thu",1
289.373,45,13,"Fri",1
224.182,41,12,"Sat",1
253.729,45,8,"Sun",1
331.114,46,13,"Mon-Thu",1
255.605,39.9,8.9,"Mon-Thu",1
306.257,45,11.1,"Mon-Thu",1
288.904,45,11.1,"Mon-Thu",1
273.427,35.1,8.9,"Fri",1
257.481,50,7,"Sat",1
224.651,62.1,8,"Sun",1
254.667,62.1,12,"Mon-Thu",1
287.497,39,8.9,"Mon-Thu",1
314.699,53.1,8.9,"Mon-Thu",1
302.505,60.1,8.9,"Mon-Thu",1
272.958,62.1,8.9,"Fri",1
283.276,42.1,11.1,"Sat",1
221.368,44.1,9.9,"Sun",1
204.015,48.9,7,"Mon-Thu",1
250.915,66.9,9.9,"Mon-Thu",1
281.869,78.1,11.1,"Mon-Thu",1
257.95,78.1,9.9,"Mon-Thu",1
257.012,39.9,11.1,"Fri",1
253.26,55,12,"Sat",1
210.112,55,12,"Sun",1
261.233,52,7,"Mon-Thu",1
295.939,55.9,7,"Mon-Thu",1
306.726,61,8.9,"Mon-Thu",1
290.311,61,8,"Mon-Thu",1
414.596,54,18.1,"Fri",1
285.621,48.9,15.9,"Sat",1
214.333,48.9,14,"Sun",1
288.904,44.1,9.9,"Mon-Thu",1
317.044,46.9,11.1,"Mon-Thu",1
242.473,46.9,17.1,"Mon-Thu",1
296.877,39,11.1,"Mon-Thu",1
352.219,42.1,12,"Fri",1
265.923,42.1,12,"Sat",1
218.085,45,8,"Sun",1
318.451,45,12,"Mon-Thu",1
271.082,43,13,"Mon-Thu",1
305.788,41,15.9,"Mon-Thu",1
323.141,48,14,"Mon-Thu",1
353.157,48,14,"Fri",1
263.578,48,12,"Sat",1
246.694,48,13,"Sun",1
321.734,46.9,11.1,"Mon-Thu",1
279.993,46.9,11.1,"Mon-Thu",1
223.713,39,18.1,"Mon-Thu",1
356.44,50,13,"Mon-Thu",1
343.308,50,8.9,"Fri",1
257.95,51.1,8,"Sat",1
230.279,51.1,14,"Sun",1
332.99,50,8.9,"Mon-Thu",1
294.063,50,7,"Mon-Thu",1
295.001,52,7,"Mon-Thu",1
287.497,53.1,8,"Mon-Thu",1
272.02,62.1,9.9,"Fri",1
276.241,62.1,12,"Sat",1
187.131,60.1,11.1,"Sun",0
263.578,60.1,11.1,"Mon-Thu",0
258.419,43,9.9,"Mon-Thu",0
259.826,55.9,15.9,"Mon-Thu",0
249.039,55.9,15,"Mon-Thu",0
241.535,62.1,12,"Fri",0
228.403,62.1,9.9,"Sat",0
219.492,48.9,14,"Sun",0
293.125,48.9,9.9,"Mon-Thu",0
313.292,51.1,8.9,"Mon-Thu",0
287.028,51.1,6,"Mon-Thu",0
286.09,63,8,"Mon-Thu",0
354.095,82,9.9,"Fri",0
292.656,82,9.9,"Sat",0
239.19,52,15.9,"Sun",0
347.529,59,18.1,"Mon-Thu",0
281.4,60.1,14,"Mon-Thu",0
310.478,55,14,"Mon-Thu",0
331.114,55,9.9,"Mon-Thu",0
331.583,50,13,"Fri",0
273.896,63,8,"Sat",0
266.392,66.9,8.9,"Sun",0
316.575,68,8.9,"Mon-Thu",0
314.699,68,8.9,"Mon-Thu",0
293.594,66,8.9,"Mon-Thu",0
341.901,70,8.9,"Mon-Thu",0
323.61,70,6,"Fri",0
283.276,68,8,"Sat",0
236.845,57,8,"Sun",0
307.664,59,8.9,"Mon-Thu",0
334.397,80.1,8,"Mon-Thu",0
371.448,89.1,8.9,"Mon-Thu",0
370.51,91.9,12,"Mon-Thu",0
339.087,91.9,6,"Fri",0
282.338,84,8.9,"Sat",0
232.155,75.9,9.9,"Sun",0
325.955,75,5.1,"Mon-Thu",0
345.184,77,5.1,"Mon-Thu",0
333.459,77,8,"Mon-Thu",0
310.947,77,8,"Mon-Thu",0
377.545,73,5.1,"Fri",0
282.338,73,7,"Sat",0
248.101,63,7,"Sun",0
323.141,70,6,"Mon-Thu",0
364.882,88,8.9,"Mon-Thu",0
321.734,66.9,8,"Mon-Thu",0
343.308,71.1,4.1,"Mon-Thu",0
288.904,71.1,9.9,"Fri",0
273.427,59,8.9,"Sat",0
271.082,81,8,"Sun",0
293.594,81,7,"Mon-Thu",0
323.141,79,7,"Mon-Thu",0
341.901,81,5.1,"Mon-Thu",0
361.13,82.9,7,"Mon-Thu",0
374.731,86,8,"Fri",0
281.869,89.1,8,"Sat",0
228.403,89.1,13,"Sun",0
191.821,80.1,11.1,"Mon-Thu",0
379.421,89.1,4.1,"Mon-Thu",0
332.052,89.1,5.1,"Mon-Thu",0
327.362,78.1,6,"Mon-Thu",0
352.219,81,4.1,"Fri",0
291.718,87.1,6,"Sat",0
246.225,87.1,11.1,"Sun",0
327.362,71.1,8,"Mon-Thu",0
322.672,75,8,"Mon-Thu",0
305.319,75,4.1,"Mon-Thu",0
325.017,71.1,6,"Mon-Thu",0
355.033,82,5.1,"Fri",0
331.114,82.9,5.1,"Sat",0
249.977,82.9,4.1,"Sun",0
321.734,73,7,"Mon-Thu",0
337.68,75,8,"Mon-Thu",0
331.114,78.1,6,"Mon-Thu",0
390.677,84,11.1,"Mon-Thu",0
341.432,84,7,"Fri",0
317.513,84.9,5.1,"Sat",0
294.063,91,5.1,"Sun",0
378.952,91,6,"Mon-Thu",0
380.828,91,7,"Mon-Thu",0
327.362,88,4.1,"Mon-Thu",0
382.235,82.9,6,"Mon-Thu",0
341.432,82.9,7,"Fri",0
240.597,75,9.9,"Sat",0
259.357,84,5.1,"Sun",0
343.777,84,8,"Mon-Thu",0
357.378,81,6,"Mon-Thu",0
253.26,78.1,6,"Mon-Thu",0
345.653,82.9,9.9,"Mon-Thu",0
396.305,89.1,7,"Fri",0
305.319,93,5.1,"Sat",0
264.047,96.1,7,"Sun",0
337.211,96.1,7,"Mon-Thu",0
317.982,91.9,6,"Mon-Thu",0
190.414,91.9,4.1,"Mon-Thu",0
337.68,90,6,"Mon-Thu",0
306.726,90,7,"Fri",0
246.694,80.1,11.1,"Sat",0
255.605,84,6,"Sun",0
315.168,87.1,6,"Mon-Thu",0
340.963,93,8.9,"Mon-Thu",0
294.063,93,6,"Mon-Thu",0
301.098,88,6,"Mon-Thu",0
340.494,84,4.1,"Fri",0
270.613,88,6,"Sat",0
264.516,88,8.9,"Sun",0
337.211,90,6,"Mon-Thu",0
318.92,86,14,"Mon-Thu",0
322.672,88,7,"Mon-Thu",0
346.591,84.9,5.1,"Mon-Thu",0
328.3,82.9,5.1,"Fri",0
291.718,79,11.1,"Sat",0
253.26,79,9.9,"Sun",0
287.966,80.1,6,"Mon-Thu",0
306.726,82,8,"Mon-Thu",0
308.133,82,6,"Mon-Thu",0
