"num_collisions_adj","max_temp","max_wind","weekday","month","year","fog","snow"
318.92,59,13,"1","01",2016,0,0
298.753,44.1,9.9,"2","01",2016,0,0
283.745,44.1,18.1,"3","01",2016,0,0
279.993,37,8.9,"4","01",2016,0,0
338.618,51.1,8,"5","01",2016,0,0
264.047,52,11.1,"6","01",2016,0,0
211.519,52,9.9,"7","01",2016,1,0
225.589,42.1,15.9,"1","01",2016,0,0
310.478,30.9,17.1,"2","01",2016,0,0
292.187,37,11.1,"3","01",2016,0,0
312.354,37,8.9,"4","01",2016,0,0
329.238,36,12,"5","01",2016,0,0
188.538,30,20,"6","01",2016,1,0
242.473,35.1,17.1,"7","01",2016,1,5.9
308.602,39,6,"1","01",2016,0,22
344.246,48,8.9,"2","01",2016,0,18.9
314.23,48,9.9,"3","01",2016,0,16.9
319.389,46.9,12,"4","01",2016,0,9.1
302.505,42.1,12,"5","01",2016,0,5.9
279.524,41,11.1,"6","01",2016,0,5.9
249.508,55.9,11.1,"7","01",2016,0,5.9
335.804,59,7,"1","02",2016,0,3.9
333.459,59,7,"2","02",2016,0,2
271.551,57,9.9,"3","02",2016,0,0
285.621,59,13,"4","02",2016,0,0
284.683,48.9,13,"5","02",2016,1,0
259.357,44.1,9.9,"6","02",2016,0,1.2
198.387,46.9,8.9,"7","02",2016,0,0
234.969,46.9,14,"1","02",2016,0,0
267.799,39,8.9,"2","02",2016,0,0
251.853,39,8.9,"3","02",2016,0,0
291.718,39,13,"4","02",2016,0,0
294.532,30.9,12,"5","02",2016,0,0
225.12,27,18.1,"6","02",2016,0,0
144.921,21.9,14,"7","02",2016,0,0
136.479,30.2,8.9,"1","02",2016,1,0
288.435,53.6,15,"2","02",2016,1,0
246.225,54,9.9,"3","02",2016,0,0
277.648,37,9.9,"4","02",2016,0,0
249.508,37,9.9,"5","02",2016,0,0
260.295,61,9.9,"6","02",2016,0,0
225.589,61,8.9,"7","02",2016,0,0
288.435,55,8.9,"1","02",2016,0,0
292.187,52,19,"2","02",2016,0,0
309.54,55.9,17.1,"3","02",2016,0,0
310.947,61,12,"4","02",2016,0,0
223.244,39.9,13,"5","02",2016,0,0
181.972,41,11.1,"6","02",2016,0,0
238.721,60.1,8.9,"7","02",2016,0,0
288.904,61,12,"1","02",2016,0,0
310.478,61,9.9,"2","03",2016,0,0
306.257,55,14,"3","03",2016,0,0
293.125,36,11.1,"4","03",2016,0,0
321.265,39,11.1,"5","03",2016,0,0
281.869,41,8.9,"6","03",2016,0,0
234.5,44.1,7,"7","03",2016,0,0
267.799,60.1,13,"1","03",2016,0,0
296.408,66.9,9.9,"2","03",2016,0,0
309.54,77,5.1,"3","03",2016,0,0
295.001,78.1,8,"4","03",2016,0,0
315.168,79,8.9,"5","03",2016,0,0
293.125,68,8,"6","03",2016,0,0
204.015,62.1,8,"7","03",2016,0,0
300.16,62.1,20,"1","03",2016,0,0
285.152,57,17.1,"2","03",2016,0,0
295.001,64.9,7,"3","03",2016,0,0
287.028,64.9,8.9,"4","03",2016,0,0
302.036,63,17.1,"5","03",2016,0,0
253.26,57,8,"6","03",2016,0,0
224.651,46,14,"7","03",2016,0,0
289.373,50,14,"1","03",2016,0,0
294.532,55,15.9,"2","03",2016,0,0
291.249,71.1,9.9,"3","03",2016,0,0
297.815,71.1,14,"4","03",2016,0,0
256.074,72,7,"5","03",2016,0,0
248.57,72,11.1,"6","03",2016,0,0
215.271,55,8,"7","03",2016,0,0
308.602,62.1,12,"1","03",2016,0,0
320.327,62.1,22,"2","03",2016,0,0
304.85,55.9,13,"3","03",2016,0,0
305.788,72,11.1,"4","03",2016,0,0
329.238,79,9.9,"5","04",2016,0,0
279.993,69.1,8,"6","04",2016,0,0
274.365,51.1,21,"7","04",2016,0,0
320.327,50,11.1,"1","04",2016,0,0
315.168,42.1,13,"2","04",2016,0,0
294.532,48,14,"3","04",2016,0,0
295.47,57.9,11.1,"4","04",2016,0,0
326.424,57.9,11.1,"5","04",2016,0,0
261.233,50,8.9,"6","04",2016,0,0
234.031,50,8,"7","04",2016,0,0
292.656,64.9,9.9,"1","04",2016,0,0
299.222,64.9,8.9,"2","04",2016,0,0
328.3,59,12,"3","04",2016,0,0
316.106,62.1,9.9,"4","04",2016,0,0
343.777,64.9,9.9,"5","04",2016,0,0
318.451,68,9.9,"6","04",2016,0,0
266.392,75,8,"7","04",2016,0,0
322.203,82,8.9,"1","04",2016,0,0
343.308,82,12,"2","04",2016,0,0
326.893,73,11.1,"3","04",2016,0,0
325.486,73,13,"4","04",2016,0,0
347.529,79,7,"5","04",2016,0,0
304.381,79,12,"6","04",2016,0,0
210.112,71.1,9.9,"7","04",2016,0,0
228.872,69.1,7,"1","04",2016,0,0
224.651,69.1,8.9,"2","04",2016,0,0
239.19,62.1,8.9,"3","04",2016,0,0
229.341,62.1,9.9,"4","04",2016,0,0
242.473,59,8.9,"5","04",2016,0,0
272.489,64.9,8,"6","04",2016,0,0
226.996,64.9,9.9,"7","05",2016,0,0
276.241,59,8,"1","05",2016,0,0
333.459,60.1,8.9,"2","05",2016,0,0
306.257,55.9,12,"3","05",2016,0,0
293.594,57,11.1,"4","05",2016,0,0
341.432,57,15,"5","05",2016,1,0
267.799,60.1,8,"6","05",2016,0,0
277.179,66,14,"7","05",2016,0,0
302.974,72,8.9,"1","05",2016,0,0
285.152,72,11.1,"2","05",2016,0,0
327.831,75.9,7,"3","05",2016,0,0
348.936,80.1,8,"4","05",2016,0,0
359.254,64.9,8.70339943342776,"5","05",2016,0,0
292.656,64.4,5.1,"2","05",2016,0,0
325.486,73,7,"4","05",2016,0,0
366.758,75.9,8,"5","05",2016,0,0
266.392,75.9,8,"6","05",2016,0,0
267.799,70,8.9,"7","05",2016,0,0
305.788,78.1,6,"1","05",2016,0,0
325.955,78.1,6,"2","05",2016,0,0
343.777,88,6,"3","05",2016,0,0
347.998,90,6,"4","05",2016,0,0
359.723,90,8,"5","05",2016,0,0
294.063,90,7,"6","05",2016,0,0
265.454,91.9,8,"7","05",2016,0,0
220.899,87.1,6,"1","05",2016,1,0
356.44,84.9,6,"2","05",2016,0,0
362.068,84.9,8.9,"3","06",2016,0,0
320.327,82.9,7,"4","06",2016,0,0
332.99,78.1,7,"5","06",2016,0,0
297.815,82.9,7,"6","06",2016,0,0
218.554,70,13,"7","06",2016,1,0
355.502,82.9,8.9,"1","06",2016,0,0
332.521,84.9,8.9,"2","06",2016,0,0
357.847,84.9,11.1,"3","06",2016,0,0
321.734,71.1,14,"4","06",2016,0,0
383.642,77,9.9,"5","06",2016,0,0
273.896,88,8.9,"6","06",2016,0,0
275.303,88,9.9,"7","06",2016,0,0
302.974,82.9,9.9,"1","06",2016,0,0
336.273,79,7,"2","06",2016,0,0
346.591,84.9,5.1,"3","06",2016,0,0
323.141,84.9,5.1,"4","06",2016,0,0
350.812,75.9,11.1,"5","06",2016,0,0
328.3,87.1,5.1,"6","06",2016,0,0
262.171,88,7,"7","06",2016,0,0
349.405,88,8,"1","06",2016,0,0
319.389,87.1,8.9,"2","06",2016,0,0
352.219,87.1,11.1,"3","06",2016,0,0
301.567,86,5.1,"4","06",2016,0,0
380.359,84,12,"5","06",2016,0,0
322.672,86,7,"6","06",2016,0,0
272.958,86,6,"7","06",2016,0,0
336.742,87.1,9.9,"1","06",2016,0,0
316.575,82.9,6,"2","06",2016,0,0
322.203,82.9,7,"3","06",2016,0,0
356.909,84.9,5.1,"4","06",2016,0,0
352.688,84.9,8,"5","07",2016,1,0
267.33,79,9.9,"6","07",2016,0,0
210.112,77,6,"7","07",2016,0,0
228.872,82.9,8.9,"1","07",2016,0,0
310.947,86,6,"2","07",2016,1,0
318.92,91,6,"3","07",2016,0,0
282.807,91,6,"4","07",2016,0,0
287.028,84.9,8.9,"5","07",2016,0,0
233.562,86,8,"6","07",2016,0,0
238.252,80.1,8.9,"7","07",2016,0,0
289.842,81,7,"1","07",2016,0,0
310.478,82,8,"2","07",2016,0,0
284.683,84.9,7,"3","07",2016,0,0
347.529,88,6,"4","07",2016,1,0
374.262,88,8,"5","07",2016,0,0
292.187,90,6,"6","07",2016,0,0
269.206,90,8,"7","07",2016,0,0
340.025,91.9,9.9,"1","07",2016,0,0
327.831,93,8.9,"2","07",2016,0,0
327.362,84.9,7,"3","07",2016,0,0
342.839,90,8,"4","07",2016,0,0
360.661,93.9,8.9,"5","07",2016,0,0
304.85,96.1,8,"6","07",2016,0,0
265.454,96.1,6,"7","07",2016,0,0
327.362,93.9,14,"1","07",2016,1,0
322.672,93,8,"2","07",2016,0,0
323.61,91,5.1,"3","07",2016,0,0
332.521,95,6,"4","07",2016,0,0
363.006,95,9.9,"5","07",2016,1,0
280.931,84.9,7,"6","07",2016,0,0
248.101,84,8.9,"7","07",2016,0,0
266.861,80.1,11.1,"1","08",2016,0,0
282.338,80.1,14,"2","08",2016,0,0
322.203,80.1,8,"3","08",2016,0,0
335.335,81,7,"4","08",2016,0,0
328.3,82.9,7,"5","08",2016,0,0
271.082,87.1,11.1,"6","08",2016,0,0
253.26,87.1,7,"7","08",2016,0,0
296.408,86,6,"1","08",2016,0,0
304.85,87.1,6,"2","08",2016,0,0
289.842,87.1,5.1,"3","08",2016,0,0
315.168,91,8.9,"4","08",2016,0,0
341.901,93,8,"5","08",2016,0,0
287.966,96.1,8,"6","08",2016,0,0
244.349,96.1,8,"7","08",2016,0,0
301.567,93.9,7,"1","08",2016,0,0
302.036,91.9,8,"2","08",2016,0,0
308.602,87.1,9.9,"3","08",2016,0,0
297.815,84.9,5.1,"4","08",2016,0,0
331.583,88,6,"5","08",2016,0,0
271.551,82.9,9.9,"6","08",2016,1,0
240.128,86,8,"7","08",2016,1,0
313.761,86,8,"1","08",2016,0,0
298.753,82,5.1,"2","08",2016,0,0
297.815,87.8,5.1,"3","08",2016,0,0
292.656,88,6,"6","08",2016,0,0
262.171,89.1,6,"7","08",2016,0,0
315.637,91,7,"1","08",2016,0,0
291.718,91,8.9,"2","08",2016,0,0
310.009,89.1,7,"3","08",2016,0,0
316.575,89.1,8,"4","09",2016,1,0
326.893,81,8.9,"5","09",2016,0,0
233.562,81,8.9,"6","09",2016,0,0
218.554,80.1,11.1,"7","09",2016,0,0
196.511,84,9.9,"1","09",2016,0,0
293.594,84,14,"2","09",2016,0,0
303.912,84.9,11.1,"3","09",2016,0,0
336.273,89.1,6,"4","09",2016,0,0
335.335,91,6,"5","09",2016,0,0
280.462,91,7,"6","09",2016,0,0
252.322,90,9.9,"7","09",2016,0,0
303.912,82.9,7,"1","09",2016,0,0
365.351,82.9,6,"2","09",2016,0,0
365.351,91,8.9,"3","09",2016,1,0
355.033,73,9.9,"4","09",2016,0,0
365.82,73.9,6,"5","09",2016,0,0
302.974,77,7,"6","09",2016,0,0
250.915,82,8,"7","09",2016,0,0
318.92,82,7,"1","09",2016,0,0
290.311,82,6,"2","09",2016,0,0
291.249,84,7,"3","09",2016,0,0
309.54,86,6,"4","09",2016,0,0
380.828,87.1,5.1,"5","09",2016,0,0
287.028,87.1,8.9,"6","09",2016,0,0
268.268,71.1,8.9,"7","09",2016,0,0
292.187,73.9,7,"1","09",2016,0,0
309.071,73.9,7,"2","09",2016,0,0
298.753,73.9,14,"3","09",2016,0,0
292.656,69.1,15,"4","09",2016,0,0
408.968,64,15.9,"5","09",2016,0,0
272.489,62.1,9.9,"6","10",2016,0,0
227.934,63,8.9,"7","10",2016,0,0
229.81,72,5.1,"1","10",2016,0,0
245.287,72,11.1,"2","10",2016,0,0
325.955,69.1,8,"3","10",2016,0,0
358.316,73,6,"4","10",2016,0,0
353.626,75,6,"5","10",2016,0,0
296.877,75,5.1,"6","10",2016,0,0
225.12,68,12,"7","10",2016,0,0
252.791,64.9,8,"1","10",2016,0,0
346.591,64,7,"2","10",2016,0,0
233.562,66,5.1,"3","10",2016,0,0
355.033,66.9,8,"4","10",2016,0,0
359.723,66.9,7,"5","10",2016,0,0
300.629,64.9,5.1,"6","10",2016,0,0
235.907,69.1,6,"7","10",2016,0,0
274.365,81,8.9,"1","10",2016,0,0
276.71,81,6,"2","10",2016,0,0
317.044,84.9,7,"3","10",2016,0,0
310.478,84.9,9.9,"4","10",2016,0,0
399.119,70,7,"5","10",2016,1,0
295.001,66,15,"6","10",2016,0,0
250.446,61,13,"7","10",2016,0,0
268.737,62.1,11.1,"1","10",2016,0,0
265.454,62.1,8.9,"2","10",2016,0,0
331.114,52,8,"3","10",2016,0,0
389.739,53.6,8,"4","10",2016,0,0
374.262,55,14,"5","10",2016,0,0
287.966,62.1,7,"6","10",2016,0,0
261.233,75,11.1,"7","10",2016,1,0
307.195,57.9,9.9,"1","10",2016,0,0
343.308,57.9,6,"2","11",2016,0,0
311.885,70,6,"3","11",2016,0,0
323.141,72,8.9,"4","11",2016,0,0
364.413,72,7,"5","11",2016,0,0
293.594,62.1,7,"6","11",2016,0,0
249.508,62.1,12,"7","11",2016,0,0
327.831,59,9.9,"1","11",2016,0,0
290.78,66,6,"2","11",2016,0,0
253.729,66,6,"3","11",2016,0,0
331.114,59,8,"4","11",2016,0,0
311.885,63,15,"5","11",2016,0,0
282.807,50,8,"6","11",2016,0,0
242.942,61,8,"7","11",2016,0,0
313.292,62.1,8.9,"1","11",2016,0,0
347.529,62.1,14,"2","11",2016,1,0
330.645,61,7,"3","11",2016,0,0
331.583,61,8,"4","11",2016,0,0
363.944,64,6,"5","11",2016,0,0
324.548,64,8.9,"6","11",2016,0,0
248.101,63,15,"7","11",2016,0,0
320.796,42.1,15,"1","11",2016,0,0
358.785,41,19,"2","11",2016,0,0
378.483,45,9.9,"3","11",2016,0,0
200.732,48,7,"4","11",2016,0,0
213.395,54,6,"5","11",2016,0,0
217.147,54,8,"6","11",2016,0,0
218.554,50,8,"7","11",2016,0,0
303.443,52,6,"1","11",2016,0,0
352.688,60.1,8.9,"2","11",2016,1,0
342.37,60.1,8.9,"3","11",2016,0,0
344.246,57.9,14,"4","12",2016,0,0
323.61,54,11.1,"5","12",2016,0,0
277.648,46.9,12,"6","12",2016,0,0
226.058,46.9,11.1,"7","12",2016,0,0
370.979,48.9,8.9,"1","12",2016,0,0
333.459,48.9,8,"2","12",2016,0,0
298.753,45,11.1,"3","12",2016,0,0
297.815,46,5.1,"4","12",2016,0,0
328.769,39.9,8.9,"5","12",2016,0,0
260.295,43,9.9,"6","12",2016,0,0
244.818,35.1,6,"7","12",2016,0,0
311.885,46,9.9,"1","12",2016,0,0
295.47,46,7,"2","12",2016,0,0
323.141,43,9.9,"3","12",2016,0,0
351.281,42.1,14,"4","12",2016,0,0
371.448,34,9.9,"5","12",2016,0,0
292.187,36,13,"6","12",2016,0,0
244.349,57.9,15.9,"7","12",2016,1,2
338.618,37,11.1,"1","12",2016,0,1.2
337.211,33.1,7,"2","12",2016,0,0
317.044,39.9,8.9,"3","12",2016,0,0
328.3,48.9,12,"4","12",2016,0,0
324.548,48.9,8.9,"5","12",2016,0,0
259.826,46.9,9.9,"6","12",2016,0,0
171.185,50,8.9,"7","12",2016,0,0
184.786,50,9.9,"1","12",2016,0,0
266.861,60.1,9.9,"2","12",2016,0,0
256.074,60.1,8,"3","12",2016,0,0
254.198,46.4,11.1,"4","12",2016,0,0
273.427,46,12,"5","12",2016,1,0
218.085,44.1,9.9,"6","12",2016,0,0
227.465,48,9.9,"7","01",2017,0,0
210.581,48,11.1,"1","01",2017,0,0
309.071,43,15.9,"2","01",2017,0,0
276.71,52,15,"3","01",2017,0,0
258.888,44.1,11.1,"4","01",2017,0,0
281.4,34,8,"5","01",2017,1,0
420.224,28.9,9.9,"6","01",2017,1,1.2
190.414,26.1,13,"7","01",2017,0,0
313.761,25,8,"1","01",2017,0,3.9
279.993,37.9,8,"2","01",2017,0,3.1
295.001,52,12,"3","01",2017,0,3.1
302.974,66,8.9,"4","01",2017,0,0
283.276,64.9,11.1,"5","01",2017,0,0
232.155,35.1,8,"6","01",2017,1,0
229.81,37.9,8,"7","01",2017,0,0
223.713,43,7,"1","01",2017,0,1.2
308.133,43,9.9,"2","01",2017,0,0
257.481,41,9.9,"3","01",2017,0,0
286.09,48.9,8,"4","01",2017,0,0
283.745,48.9,8.9,"5","01",2017,0,0
222.775,48.9,7,"6","01",2017,0,0
192.759,48.9,9.9,"7","01",2017,1,0
312.823,46.9,24.1,"1","01",2017,0,0
264.516,44.1,20,"2","01",2017,0,0
270.144,48,12,"3","01",2017,0,0
264.047,54,15,"4","01",2017,0,0
273.427,44.1,12,"5","01",2017,0,0
234.969,43,12,"6","01",2017,0,0
200.732,43,11.1,"7","01",2017,0,0
255.605,43,9.9,"1","01",2017,0,0
267.799,37,8,"2","01",2017,1,0
269.206,46.9,8.9,"3","02",2017,0,0
274.834,46.9,11.1,"4","02",2017,0,0
285.621,45,9.9,"5","02",2017,0,0
253.729,34,12,"6","02",2017,0,0
201.201,42.1,8.9,"7","02",2017,0,0
266.392,48,8,"1","02",2017,0,0
293.594,48.9,11.1,"2","02",2017,0,0
315.637,62.1,8,"3","02",2017,1,0
237.783,62.1,17.1,"4","02",2017,1,0
332.052,44.1,15,"5","02",2017,0,2
239.659,48,13,"6","02",2017,0,7.9
205.891,48,14,"7","02",2017,0,5.1
301.098,39.9,21,"1","02",2017,0,2
322.672,39.9,11.1,"2","02",2017,0,2
282.807,46.9,15.9,"3","02",2017,0,2
305.788,46.9,13,"4","02",2017,0,0
318.92,41,12,"5","02",2017,0,0
267.33,63,8,"6","02",2017,0,0
205.422,64.9,12,"7","02",2017,0,0
200.732,64.9,13,"1","02",2017,0,0
226.527,55,9.9,"2","02",2017,0,0
223.713,57,7,"3","02",2017,0,0
272.489,64.9,8,"4","02",2017,0,0
308.133,70,9.9,"5","02",2017,0,0
268.737,70,15,"6","02",2017,1,0
216.678,63,13,"7","02",2017,0,0
253.26,53.1,9.9,"1","02",2017,0,0
277.179,59,8.9,"2","02",2017,0,0
267.799,70,8.9,"3","03",2017,0,0
306.257,70,19,"4","03",2017,0,0
349.405,39.9,9.9,"5","03",2017,0,0
251.384,39,12,"6","03",2017,0,0
229.341,37,12,"7","03",2017,0,0
289.842,45,6,"1","03",2017,0,0
298.753,52,7,"2","03",2017,0,0
285.621,59,13,"3","03",2017,0,0
311.885,61,13,"4","03",2017,0,0
287.028,53.1,9.9,"5","03",2017,1,0
257.012,30.9,13,"6","03",2017,0,0
242.004,28.9,12,"7","03",2017,0,1.2
371.448,36,9.9,"1","03",2017,0,0
175.406,36,18.1,"2","03",2017,1,0
304.85,32,15.9,"3","03",2017,0,3.9
393.491,39,14,"4","03",2017,0,5.9
354.564,46.9,9.9,"5","03",2017,0,5.1
236.376,46.9,14,"6","03",2017,0,3.9
257.95,46.9,14,"7","03",2017,0,3.1
351.75,52,8.9,"1","03",2017,0,3.1
298.284,59,8,"2","03",2017,0,0
289.373,59,18.1,"3","03",2017,0,0
329.707,50,8.9,"4","03",2017,0,0
306.726,57,8,"5","03",2017,0,0
267.799,62.1,11.1,"6","03",2017,0,0
213.864,45,13,"7","03",2017,0,0
295.001,53.1,8.9,"1","03",2017,1,0
277.648,53.1,9.9,"2","03",2017,0,0
315.168,60.1,11.1,"3","03",2017,0,0
299.691,60.1,14,"4","03",2017,0,0
353.157,52,13,"5","03",2017,0,0
277.179,48,22.9,"6","04",2017,0,0
241.066,63,8.9,"7","04",2017,0,0
302.974,63,9.9,"1","04",2017,0,0
280.462,63,11.1,"2","04",2017,0,0
275.303,64.9,7,"3","04",2017,0,0
334.397,52,18.1,"4","04",2017,0,0
325.486,53.1,14,"5","04",2017,0,0
294.063,57,15,"6","04",2017,0,0
253.729,66.9,8,"7","04",2017,0,0
297.346,73.9,11.1,"1","04",2017,0,0
243.411,80.1,9.9,"2","04",2017,0,0
253.26,80.1,7,"3","04",2017,0,0
276.71,75.9,9.9,"4","04",2017,0,0
241.535,66,7,"5","04",2017,0,0
232.155,66,9.9,"6","04",2017,0,0
225.589,87.1,11.1,"7","04",2017,0,0
228.872,87.1,8.9,"1","04",2017,0,0
242.004,73.9,12,"2","04",2017,0,0
272.02,66.9,11.1,"3","04",2017,0,0
296.408,66,7,"4","04",2017,0,0
323.61,66,8.9,"5","04",2017,0,0
258.419,57,8,"6","04",2017,0,0
242.473,66,8,"7","04",2017,0,0
253.729,66,6,"1","04",2017,0,0
339.087,60.1,20,"2","04",2017,0,0
295.47,60.1,14,"3","04",2017,0,0
322.672,70,8.9,"4","04",2017,0,0
401.933,84.9,7,"5","04",2017,0,0
310.009,84.9,11.1,"6","04",2017,0,0
220.43,84.9,9.9,"7","04",2017,0,0
299.691,73.9,7,"1","05",2017,0,0
348.467,73.9,11.1,"2","05",2017,0,0
334.866,75,11.1,"3","05",2017,0,0
328.769,64.9,8,"4","05",2017,0,0
363.944,64,15,"5","05",2017,1,0
321.265,66.9,9.9,"6","05",2017,0,0
241.066,59,8.9,"7","05",2017,0,0
299.222,57,8,"1","05",2017,0,0
305.319,63,8,"2","05",2017,0,0
313.292,70,6,"3","05",2017,0,0
321.734,61,6,"4","05",2017,0,0
383.173,64.9,8,"5","05",2017,0,0
320.327,64.9,14,"6","05",2017,0,0
296.877,64.9,15.9,"7","05",2017,0,0
341.901,68,13,"1","05",2017,0,0
325.486,79,8,"2","05",2017,0,0
353.157,90,6,"3","05",2017,0,0
427.259,91.9,7,"4","05",2017,0,0
456.806,91.9,8,"5","05",2017,0,0
287.028,91,11.1,"6","05",2017,0,0
289.842,69.1,8.9,"7","05",2017,0,0
337.211,61,7,"1","05",2017,0,0
309.071,69.1,6,"2","05",2017,0,0
300.629,69.1,9.9,"3","05",2017,0,0
347.998,69.1,12,"4","05",2017,0,0
363.944,73,14,"5","05",2017,0,0
222.775,73,7,"6","05",2017,0,0
222.306,71.1,11.1,"7","05",2017,0,0
173.999,63,8,"1","05",2017,0,0
303.443,61,8,"2","05",2017,0,0
313.761,75,7,"3","05",2017,0,0
306.726,79,9.9,"4","06",2017,0,0
345.653,75,9.9,"5","06",2017,0,0
298.753,72,8.9,"6","06",2017,0,0
219.492,73,5.1,"7","06",2017,0,0
307.664,70,7,"1","06",2017,0,0
309.54,63,12,"2","06",2017,0,0
316.575,66.9,9.9,"3","06",2017,0,0
309.54,69.1,6,"4","06",2017,0,0
361.13,80.1,12,"5","06",2017,0,0
311.885,84.9,7,"6","06",2017,0,0
329.238,90,8.9,"7","06",2017,0,0
377.076,93,7,"1","06",2017,0,0
388.801,93.9,7,"2","06",2017,0,0
353.626,93.9,8.9,"3","06",2017,1,0
361.599,75.9,8,"4","06",2017,0,0
308.133,75.9,8,"5","06",2017,0,0
306.726,73.9,6,"6","06",2017,1,0
278.117,84.9,6,"7","06",2017,0,0
384.111,87.1,8.9,"1","06",2017,1,0
381.297,88,11.1,"2","06",2017,0,0
348.936,82.9,8,"3","06",2017,0,0
396.305,82.9,7,"4","06",2017,0,0
371.917,82.9,8,"5","06",2017,0,0
353.157,84,13,"6","06",2017,1,0
276.71,84,8.9,"7","06",2017,0,0
313.761,82.9,7,"1","06",2017,0,0
355.033,79,8.9,"2","06",2017,0,0
342.37,78.1,8.9,"3","06",2017,0,0
359.723,82,8.9,"4","06",2017,0,0
350.343,88,8.9,"5","06",2017,0,0
279.055,84.9,12,"6","07",2017,0,0
251.853,87.1,8,"7","07",2017,0,0
289.373,88,11.1,"1","07",2017,1,0
198.856,88,6,"2","07",2017,0,0
331.114,84.9,8.9,"3","07",2017,0,0
286.559,84.9,6,"4","07",2017,0,0
316.106,80.1,11.1,"5","07",2017,1,0
274.365,84,9.9,"6","07",2017,1,0
240.128,84,8.9,"7","07",2017,0,0
312.823,84,6,"1","07",2017,0,0
299.222,84.9,6,"2","07",2017,0,0
317.513,88,9.9,"3","07",2017,0,0
355.971,90,8.9,"4","07",2017,0,0
331.583,90,9.9,"5","07",2017,0,0
304.381,84,7,"6","07",2017,0,0
241.535,87.1,5.1,"7","07",2017,0,0
299.691,87.1,8,"1","07",2017,0,0
331.114,88,7,"2","07",2017,0,0
350.343,91.9,6,"3","07",2017,0,0
363.006,93.9,7,"4","07",2017,0,0
343.777,93.9,6,"5","07",2017,0,0
303.912,91.9,6,"6","07",2017,0,0
259.826,91.9,8,"7","07",2017,1,0
290.78,79,12,"1","07",2017,1,0
279.055,73,7,"2","07",2017,0,0
297.815,77,8,"3","07",2017,0,0
286.09,78.1,6,"4","07",2017,0,0
321.265,84.9,6,"5","07",2017,0,0
240.128,84.9,11.1,"6","07",2017,0,0
284.214,82,7,"7","07",2017,0,0
307.664,88,5.1,"1","07",2017,0,0
330.645,91.9,5.1,"2","08",2017,0,0
289.842,91.9,8,"3","08",2017,0,0
334.397,87.1,6,"4","08",2017,0,0
355.502,87.1,8.9,"5","08",2017,0,0
268.737,84,8,"6","08",2017,0,0
243.411,78.1,6,"7","08",2017,0,0
284.214,75.9,6,"1","08",2017,0,0
295.939,78.1,8,"2","08",2017,0,0
307.195,84.9,5.1,"3","08",2017,0,0
304.85,84.9,6,"4","08",2017,0,0
307.195,82.9,8,"5","08",2017,0,0
246.694,82,6,"6","08",2017,0,0
264.047,82.9,7,"7","08",2017,0,0
282.338,82.9,5.1,"1","08",2017,0,0
270.613,75,5.1,"2","08",2017,0,0
281.4,87.1,7,"3","08",2017,0,0
299.691,87.1,8,"4","08",2017,0,0
287.028,82.9,7,"5","08",2017,1,0
299.222,86,7,"6","08",2017,0,0
252.322,86,7,"7","08",2017,0,0
294.063,87.1,6,"1","08",2017,0,0
320.796,89.1,9.9,"2","08",2017,0,0
295.001,89.1,9.9,"3","08",2017,0,0
295.939,81,7,"4","08",2017,0,0
296.877,80.1,7,"5","08",2017,0,0
267.33,78.1,7,"6","08",2017,0,0
233.562,78.1,8,"7","08",2017,0,0
273.896,78.1,9.9,"1","08",2017,0,0
287.966,75.9,13,"2","08",2017,0,0
314.699,78.1,9.9,"3","08",2017,0,0
289.842,81,6,"4","08",2017,0,0
319.389,81,8,"5","09",2017,0,0
263.578,71.1,7,"6","09",2017,0,0
242.942,69.1,8.9,"7","09",2017,1,0
249.508,80.1,8,"1","09",2017,0,0
331.583,84.9,7,"2","09",2017,0,0
285.152,84.9,7,"3","09",2017,0,0
370.51,72,7,"4","09",2017,0,0
347.06,71.1,6,"5","09",2017,0,0
285.152,71.1,8.9,"6","09",2017,0,0
249.977,72,9.9,"7","09",2017,0,0
344.715,75.9,6,"1","09",2017,0,0
318.92,78.1,4.1,"2","09",2017,0,0
346.122,82.9,7,"3","09",2017,0,0
341.432,82.9,7,"4","09",2017,0,0
387.863,81,5.1,"5","09",2017,0,0
292.187,82,7,"6","09",2017,0,0
274.834,82,6,"7","09",2017,0,0
315.168,81,9.9,"1","09",2017,0,0
310.009,78.1,14,"2","09",2017,0,0
273.427,79,12,"3","09",2017,0,0
250.915,80.1,7,"4","09",2017,0,0
287.966,82,8.9,"5","09",2017,0,0
295.939,87.1,8.9,"6","09",2017,0,0
275.303,91,5.1,"7","09",2017,0,0
340.494,91,7,"1","09",2017,0,0
307.664,88,5.1,"2","09",2017,0,0
326.424,87.1,6,"3","09",2017,0,0
347.06,87.1,12,"4","09",2017,0,0
355.033,79,6,"5","09",2017,0,0
257.95,68,11.1,"6","09",2017,0,0
267.799,68,9.9,"7","10",2017,0,0
346.591,73,5.1,"1","10",2017,0,0
322.203,73,5.1,"2","10",2017,0,0
333.459,75,8.9,"3","10",2017,0,0
308.133,82.9,8,"4","10",2017,0,0
304.381,82.9,7,"5","10",2017,0,0
267.33,82,7,"6","10",2017,0,0
244.349,81,7,"7","10",2017,0,0
256.074,77,7,"1","10",2017,0,0
360.192,81,8,"2","10",2017,0,0
294.532,81,7,"3","10",2017,0,0
282.807,77,13,"4","10",2017,0,0
308.602,66.9,8,"5","10",2017,0,0
265.923,72,5.1,"6","10",2017,0,0
