"injury_rate","av_temp","snow","av_wind","day_group","winter_flag","freeze_lvl"
0.548895899053628,59,0,1.5,"Mon-Thu",0,"above"
0.557491289198606,59.8,0,1.7,"Fri",0,"above"
0.598639455782313,68,0,2.7,"Sat",0,"above"
0.61038961038961,69.6,0,3.8,"Sun",0,"above"
0.6,71.3,0,4.8,"Mon-Thu",0,"above"
0.506493506493506,54.1,0,5.6,"Mon-Thu",0,"above"
0.486486486486487,47,0,5.1,"Mon-Thu",0,"above"
0.533834586466165,54.6,0,2.8,"Mon-Thu",0,"above"
0.47741935483871,62.6,0,2.1,"Fri",0,"above"
0.559259259259259,67.2,0,4.6,"Sat",0,"above"
0.493670886075949,53.5,0,4.3,"Sun",0,"above"
0.456273764258555,41.5,0,5.8,"Mon-Thu",0,"above"
0.481481481481481,40.1,0,5,"Mon-Thu",0,"above"
0.485148514851485,43.6,0,7.2,"Mon-Thu",0,"above"
0.420689655172414,40.9,0,6.8,"Mon-Thu",0,"above"
0.48943661971831,38.8,0,4.4,"Fri",0,"above"
0.492163009404389,36,0,6.2,"Sat",0,"drops_below"
0.421686746987952,35.4,0,7.2,"Sun",0,"drops_below"
0.498360655737705,33,0,5.6,"Mon-Thu",0,"drops_below"
0.415032679738562,42.7,0,5,"Mon-Thu",0,"drops_below"
0.558922558922559,48.2,0,3.5,"Mon-Thu",0,"above"
0.426315789473684,46.3,0,3.8,"Mon-Thu",0,"above"
0.5,50.1,0,5.5,"Fri",0,"above"
0.62753036437247,48.4,0,7,"Sat",0,"above"
0.533613445378151,51.4,0,4.5,"Sun",0,"above"
0.511811023622047,52.9,0,6.8,"Mon-Thu",0,"above"
0.454166666666667,40.6,0,2.8,"Mon-Thu",0,"above"
0.516129032258065,47.9,0,4.4,"Mon-Thu",0,"above"
0.474226804123711,40.6,0,8.4,"Mon-Thu",0,"above"
0.5,37.6,0,3.5,"Fri",0,"drops_below"
0.46594982078853,52.1,0,4.7,"Sat",0,"drops_below"
0.486274509803922,43,0,5.3,"Sun",0,"above"
0.464684014869888,41,0,3,"Mon-Thu",0,"above"
0.556603773584906,49.2,0,3.7,"Mon-Thu",0,"above"
0.563758389261745,57.1,0,3.1,"Mon-Thu",0,"above"
0.440559440559441,51.9,0,4.1,"Mon-Thu",0,"above"
0.554098360655738,40.8,0,5.4,"Fri",0,"above"
0.604743083003953,36,0,6.4,"Sat",0,"drops_below"
0.551282051282051,37.8,0,7.3,"Sun",0,"drops_below"
0.5,34,0,5.8,"Mon-Thu",0,"drops_below"
0.486754966887417,30.9,0,3.6,"Mon-Thu",0,"drops_below"
0.452107279693487,33.8,0,5.6,"Mon-Thu",0,"drops_below"
0.577844311377245,36.6,0,7,"Mon-Thu",0,"above"
0.528150134048257,42.1,0,10.8,"Fri",0,"above"
0.487364620938628,40.2,0,7.2,"Sat",0,"above"
0.49792531120332,36.6,0,6.3,"Sun",0,"above"
0.51985559566787,33.9,0,6.6,"Mon-Thu",0,"drops_below"
0.503759398496241,34.4,0,5.5,"Mon-Thu",0,"drops_below"
0.51685393258427,32.9,0,1.6,"Mon-Thu",0,"drops_below"
0.56551724137931,38.9,0,5.6,"Mon-Thu",0,"drops_below"
0.543408360128617,43.4,0,9,"Fri",0,"drops_below"
0.423220973782772,10.3,0,10.2,"Sat",0,"stays_below"
0.392265193370166,19.3,0,7.5,"Sun",0,"stays_below"
0.481481481481481,22.9,0,6.7,"Mon-Thu",0,"stays_below"
0.417840375586854,30.5,0,4.8,"Mon-Thu",0,"drops_below"
0.53393665158371,38.3,0,4.4,"Mon-Thu",0,"drops_below"
0.635467980295567,44.9,0,5.2,"Mon-Thu",0,"above"
0.444816053511706,51.9,0,3.3,"Fri",0,"above"
0.584677419354839,52.2,0,2.3,"Sat",0,"above"
0.501818181818182,52.4,0,4.8,"Sun",1,"above"
0.587378640776699,52,0,3.1,"Mon-Thu",1,"above"
0.459821428571429,51.6,0,2.5,"Mon-Thu",1,"above"
0.446215139442231,59.1,0,3.2,"Mon-Thu",1,"above"
0.564102564102564,49,0,4.3,"Mon-Thu",1,"above"
0.564102564102564,45.1,0,4.3,"Fri",1,"above"
0.464088397790055,40.7,0,6.2,"Sat",1,"above"
0.452127659574468,37.7,0,4.2,"Sun",1,"above"
0.466942148760331,39.6,0,4.5,"Mon-Thu",1,"above"
0.531746031746032,39.6,0,4,"Mon-Thu",1,"above"
0.446511627906977,37.8,0,5.4,"Mon-Thu",1,"above"
0.508960573476703,42.1,0,4.2,"Mon-Thu",1,"above"
0.550335570469799,52,0,6,"Fri",1,"above"
0.395161290322581,35.6,0,7.7,"Sat",1,"drops_below"
0.598958333333333,33.9,0,8.4,"Sun",1,"drops_below"
0.532407407407407,35.5,0,7.3,"Mon-Thu",1,"drops_below"
0.41015625,41,0,3.4,"Mon-Thu",1,"drops_below"
0.581395348837209,47.5,0,6.1,"Mon-Thu",1,"above"
0.506711409395973,42.7,0,4.3,"Mon-Thu",1,"above"
0.472340425531915,43.4,0,5.5,"Fri",1,"above"
0.530434782608696,40,0,5.3,"Sat",1,"above"
0.586776859504132,38.4,0,3.3,"Sun",1,"above"
0.616600790513834,37.8,0,6.2,"Mon-Thu",1,"above"
0.485106382978723,38.9,0,6.4,"Mon-Thu",1,"above"
0.515625,38.4,0,4.4,"Mon-Thu",1,"above"
0.42578125,47.7,0,8.2,"Mon-Thu",1,"above"
0.459574468085106,39.2,0,5.4,"Fri",1,"above"
0.423076923076923,42.7,0,6.1,"Sat",1,"above"
0.446511627906977,48.8,0,4.3,"Sun",1,"above"
0.5,48.1,0,2.7,"Mon-Thu",1,"above"
0.46360153256705,40.8,0,3.3,"Mon-Thu",1,"above"
0.484375,32.1,0,5.5,"Mon-Thu",1,"drops_below"
0.557251908396947,33.3,0,3.3,"Mon-Thu",1,"drops_below"
0.462540716612378,27.3,0,9.4,"Fri",1,"drops_below"
0.481981981981982,12.2,0,8.6,"Sat",1,"drops_below"
0.521739130434783,35.1,0,4.2,"Sun",1,"drops_below"
0.501960784313725,45.3,0,4.1,"Mon-Thu",1,"drops_below"
0.465116279069767,35.9,0,4,"Mon-Thu",1,"drops_below"
0.611814345991561,44.8,0,5.3,"Mon-Thu",1,"drops_below"
0.42436974789916,47.5,0,3,"Mon-Thu",1,"above"
0.595959595959596,56,0,6.8,"Fri",1,"above"
0.461538461538462,42.4,0,6.1,"Sat",1,"above"
0.490384615384615,42.4,0,2.6,"Sun",1,"above"
0.593155893536122,46.7,0,6.6,"Mon-Thu",1,"above"
0.532818532818533,48.1,0,5.6,"Mon-Thu",1,"above"
0.53030303030303,54.4,0,2.9,"Mon-Thu",1,"above"
0.524904214559387,61.4,0,4,"Mon-Thu",1,"above"
0.547101449275362,54.4,0,4.9,"Fri",1,"above"
0.432539682539683,34.1,0,8.1,"Sat",1,"drops_below"
0.572614107883817,42,0,3.5,"Sun",1,"drops_below"
0.580645161290323,51,0,5.2,"Mon-Thu",1,"above"
0.646017699115044,44.3,0,3.9,"Mon-Thu",1,"above"
0.492957746478873,40.7,0,5.2,"Mon-Thu",1,"above"
0.53953488372093,38.8,0,6.9,"Mon-Thu",1,"above"
0.446096654275093,41.9,0,6.5,"Fri",1,"above"
0.464435146443515,27.1,0,4.3,"Sat",1,"drops_below"
0.512931034482759,35.3,0,4.4,"Sun",1,"drops_below"
0.48780487804878,39.5,0,4,"Mon-Thu",1,"drops_below"
0.442982456140351,34.3,0,6.3,"Mon-Thu",1,"drops_below"
0.536977491961415,38.3,2,4.2,"Mon-Thu",1,"drops_below"
0.473684210526316,43.9,1.2,4,"Mon-Thu",1,"above"
0.50709219858156,41.6,0,4.3,"Fri",1,"above"
0.507407407407407,41.5,0,7.2,"Sat",1,"above"
0.556818181818182,43.7,0,6.3,"Sun",1,"above"
0.575875486381323,45.6,0,5.3,"Mon-Thu",1,"above"
0.516483516483517,40.9,0,8.1,"Mon-Thu",1,"above"
0.453389830508475,37.7,0,7.9,"Mon-Thu",1,"drops_below"
0.521885521885522,40.6,0,6.8,"Mon-Thu",1,"drops_below"
0.520547945205479,40.4,0,3.8,"Fri",1,"above"
0.536885245901639,40.4,0,6.7,"Sat",1,"above"
0.568075117370892,39.8,0,3.9,"Sun",1,"above"
0.56782334384858,41.2,0,6.3,"Mon-Thu",1,"above"
0.51865671641791,36.3,0,8.1,"Mon-Thu",1,"above"
0.602112676056338,37.8,0,11.2,"Mon-Thu",1,"above"
0.555555555555556,43.2,0,6.4,"Mon-Thu",1,"above"
0.673758865248227,53.6,0,2.7,"Fri",1,"above"
0.44206008583691,50,0,6,"Sat",1,"above"
0.475806451612903,36.6,0,8.2,"Sun",1,"drops_below"
0.505226480836237,38.9,0,3.7,"Mon-Thu",1,"drops_below"
0.504032258064516,50.5,0,4.9,"Mon-Thu",1,"drops_below"
0.506787330316742,53.6,0,4.2,"Mon-Thu",1,"above"
0.574712643678161,52.7,0,3.3,"Mon-Thu",1,"above"
0.550607287449393,50.9,0,4.4,"Fri",1,"above"
0.548672566371681,45.1,0,7.4,"Sat",1,"above"
0.552816901408451,50.8,0,5.7,"Sun",1,"above"
0.473484848484849,52.8,0,4.3,"Mon-Thu",1,"above"
0.51219512195122,46.2,0,3.7,"Mon-Thu",1,"above"
0.427007299270073,46.6,0,4.3,"Mon-Thu",1,"above"
0.467576791808874,39.4,0,7.2,"Mon-Thu",1,"drops_below"
0.5625,44.9,0,2.5,"Fri",1,"drops_below"
0.564748201438849,59.8,0,3.1,"Sat",0,"above"
0.577235772357724,47.9,0,8.2,"Sun",0,"above"
0.576923076923077,47.2,0,3.6,"Mon-Thu",0,"above"
0.59672131147541,58.9,0,2.3,"Mon-Thu",0,"above"
0.607272727272727,52.7,0,6.9,"Mon-Thu",0,"above"
0.535398230088496,57.9,0,2.4,"Mon-Thu",0,"above"
0.717703349282297,55.8,0,7.1,"Fri",0,"above"
0.571428571428571,45,0,3.8,"Sat",0,"above"
0.528571428571429,46.6,0,3.6,"Sun",0,"above"
0.513761467889908,51.5,0,4,"Mon-Thu",0,"above"
0.588516746411483,61.8,0,4.8,"Mon-Thu",0,"above"
0.566523605150215,72.6,0,5.6,"Mon-Thu",0,"above"
0.556962025316456,78.4,0,4.2,"Mon-Thu",0,"above"
0.627177700348432,80,0,2.6,"Fri",0,"above"
0.491735537190083,69.8,0,3.8,"Sat",0,"above"
0.540540540540541,63.4,0,2.5,"Sun",0,"above"
0.582677165354331,58,0,4.2,"Mon-Thu",0,"above"
0.453389830508475,53.8,0,6.2,"Mon-Thu",0,"above"
0.496323529411765,51.7,0,5.6,"Mon-Thu",0,"above"
0.560975609756098,53.8,0,3,"Mon-Thu",0,"above"
0.560897435897436,59,0,2.8,"Fri",0,"above"
0.558139534883721,56.8,0,6.9,"Sat",0,"above"
0.524163568773234,58.5,0,4.7,"Sun",0,"above"
0.529801324503311,53.1,0,4.2,"Mon-Thu",0,"above"
0.529182879377432,52.9,0,2.4,"Mon-Thu",0,"above"
0.571929824561404,52.6,0,2.3,"Mon-Thu",0,"above"
0.607594936708861,53,0,2.6,"Mon-Thu",0,"above"
0.560655737704918,51.9,0,4.8,"Fri",0,"above"
0.522935779816514,49.6,0,6.8,"Sat",0,"above"
0.454225352112676,52.8,0,6.7,"Sun",0,"above"
0.501915708812261,56.7,0,5.9,"Mon-Thu",0,"above"
0.539094650205761,51.3,0,4.6,"Mon-Thu",0,"above"
0.545801526717557,51,0,3.6,"Mon-Thu",0,"above"
0.466898954703833,50.3,0,2.7,"Mon-Thu",0,"above"
0.524916943521595,54.6,0,2.3,"Fri",0,"above"
0.580924855491329,60,0,2.4,"Sat",0,"above"
0.595890410958904,65.5,0,2.3,"Sun",0,"above"
0.528428093645485,67.3,0,3.8,"Mon-Thu",0,"above"
0.511784511784512,62.9,0,3.2,"Mon-Thu",0,"above"
0.588014981273408,60.2,0,0.9,"Mon-Thu",0,"above"
0.577854671280277,68.2,0,3.4,"Mon-Thu",0,"above"
0.551351351351351,75.3,0,2.5,"Fri",0,"above"
0.579124579124579,76.2,0,2.4,"Sat",0,"above"
0.532871972318339,67.8,0,4.9,"Sun",0,"above"
0.588679245283019,63.7,0,3.7,"Mon-Thu",0,"above"
0.592982456140351,69,0,4.5,"Mon-Thu",0,"above"
0.584848484848485,63.8,0,5.2,"Mon-Thu",0,"above"
0.614420062695925,53.4,0,4.3,"Mon-Thu",0,"above"
0.533546325878594,59.3,0,1.5,"Fri",0,"above"
0.59,60.4,0,2.8,"Sat",0,"above"
0.535211267605634,63.3,0,3.8,"Sun",0,"above"
0.513986013986014,64.8,0,1.6,"Mon-Thu",0,"above"
0.540740740740741,61.1,0,3.1,"Mon-Thu",0,"above"
0.64963503649635,61.9,0,1.5,"Mon-Thu",0,"above"
0.5,58.8,0,6.9,"Mon-Thu",0,"above"
0.52027027027027,62.9,0,3.5,"Fri",0,"above"
0.55,66.3,0,2.7,"Sat",0,"above"
0.722846441947566,67.4,0,2,"Sun",0,"above"
0.590361445783133,69.4,0,4,"Mon-Thu",0,"above"
0.493006993006993,62.8,0,5.2,"Mon-Thu",0,"above"
0.524528301886792,62.4,0,2.3,"Mon-Thu",0,"above"
0.614925373134328,70.3,0,1.6,"Mon-Thu",0,"above"
0.528846153846154,74.9,0,1.4,"Fri",0,"above"
0.518518518518518,65.8,0,5.5,"Sat",0,"above"
0.51171875,58.8,0,5.8,"Sun",0,"above"
0.474308300395257,64.4,0,2.7,"Mon-Thu",0,"above"
0.608208955223881,68.3,0,3.3,"Mon-Thu",0,"above"
0.49034749034749,64.1,0,4.8,"Mon-Thu",0,"above"
0.51931330472103,62.8,0,2.8,"Mon-Thu",0,"above"
0.557491289198606,64.4,0,3.3,"Fri",0,"above"
0.597938144329897,66.9,0,3.7,"Sat",0,"above"
0.6,71.9,0,0.8,"Sun",0,"above"
0.532871972318339,71.6,0,1.3,"Mon-Thu",0,"above"
0.507299270072993,69.4,0,4.3,"Mon-Thu",0,"above"
0.631944444444444,68.5,0,2.4,"Mon-Thu",0,"above"
0.661971830985915,68.1,0,5.4,"Mon-Thu",0,"above"
0.548387096774194,69.6,0,2,"Fri",0,"above"
0.562962962962963,67.7,0,3.9,"Sat",0,"above"
0.54140127388535,70.7,0,4.6,"Sun",0,"above"
0.532567049808429,72.3,0,3.2,"Mon-Thu",0,"above"
0.659498207885305,69.4,0,3.7,"Mon-Thu",0,"above"
0.578358208955224,66.5,0,9,"Mon-Thu",0,"above"
0.523809523809524,64.9,0,8.1,"Mon-Thu",0,"above"
0.529411764705882,67.6,0,2,"Fri",0,"above"
0.642105263157895,72.2,0,1.1,"Sat",0,"above"
0.54006968641115,76,0,1.5,"Sun",0,"above"
0.520833333333333,73,0,2.3,"Mon-Thu",0,"above"
0.533088235294118,70.8,0,2.6,"Mon-Thu",0,"above"
0.601659751037344,72.9,0,2.2,"Mon-Thu",0,"above"
0.513307984790874,73.7,0,2.7,"Mon-Thu",0,"above"
0.631578947368421,75.6,0,1.1,"Fri",0,"above"
0.7,75,0,2.1,"Sat",0,"above"
0.538775510204082,76.1,0,2.2,"Sun",0,"above"
0.547445255474453,78.7,0,2.1,"Mon-Thu",0,"above"
0.633187772925764,76,0,1.2,"Mon-Thu",0,"above"
0.683453237410072,80.9,0,1.3,"Mon-Thu",0,"above"
0.619771863117871,82.7,0,1.1,"Mon-Thu",0,"above"
0.587360594795539,78.9,0,0.8,"Fri",0,"above"
0.586065573770492,79.3,0,2.6,"Sat",0,"above"
0.661157024793388,77.6,0,1.1,"Sun",0,"above"
0.642585551330799,76.3,0,3,"Mon-Thu",0,"above"
0.694545454545455,78.2,0,2.9,"Mon-Thu",0,"above"
0.555160142348754,82.4,0,2.6,"Mon-Thu",0,"above"
0.583038869257951,82.5,0,2.6,"Mon-Thu",0,"above"
0.680147058823529,78.7,0,3.4,"Fri",0,"above"
0.557768924302789,77.7,0,1.6,"Sat",0,"above"
0.549295774647887,77.2,0,1.3,"Sun",0,"above"
0.594855305466238,79.9,0,2.2,"Mon-Thu",0,"above"
0.621951219512195,78.4,0,1,"Mon-Thu",0,"above"
0.671052631578947,75.9,0,1.5,"Mon-Thu",0,"above"
0.579505300353357,77.5,0,2.1,"Mon-Thu",0,"above"
0.684210526315789,77.4,0,2.1,"Fri",0,"above"
0.633451957295374,77.1,0,3.4,"Sat",0,"above"
0.626506024096386,77.3,0,0.9,"Sun",0,"above"
0.694779116465863,78.6,0,2.9,"Mon-Thu",0,"above"
0.548172757475083,76.4,0,2.7,"Mon-Thu",0,"above"
0.628252788104089,75.6,0,1.5,"Mon-Thu",0,"above"
0.647302904564315,82.4,0,4.3,"Mon-Thu",0,"above"
0.588850174216028,82.2,0,1.7,"Fri",0,"above"
0.648148148148148,82.7,0,3.5,"Sat",0,"above"
0.780392156862745,73,0,5.1,"Sun",0,"above"
0.611538461538462,74.3,0,2.1,"Mon-Thu",0,"above"
0.589285714285714,73.7,0,4.3,"Mon-Thu",0,"above"
0.552941176470588,72.3,0,2.9,"Mon-Thu",0,"above"
0.586206896551724,72.3,0,2.4,"Mon-Thu",0,"above"
0.606617647058823,73.2,0,2.5,"Fri",0,"above"
0.544061302681992,76.9,0,2.8,"Sat",0,"above"
0.524344569288389,77.8,0,2.4,"Sun",0,"above"
0.587755102040816,75,0,1.7,"Mon-Thu",0,"above"
0.5875,73.9,0,3.4,"Mon-Thu",0,"above"
0.551724137931034,76.7,0,6.9,"Mon-Thu",0,"above"
0.65979381443299,74.7,0,1.4,"Mon-Thu",0,"above"
0.563636363636364,73.8,0,3.5,"Fri",0,"above"
0.683333333333333,77,0,2,"Sat",0,"above"
0.591911764705882,78,0,3.7,"Sun",0,"above"
0.633333333333333,78.7,0,1.5,"Mon-Thu",0,"above"
0.653543307086614,74.5,0,3.6,"Mon-Thu",0,"above"
0.546153846153846,74.4,0,3.4,"Mon-Thu",0,"above"
0.626865671641791,74.7,0,3.4,"Mon-Thu",0,"above"
0.684745762711864,74.8,0,3.3,"Fri",0,"above"
0.728937728937729,70.7,0,4.9,"Sat",0,"above"
0.547892720306513,74.8,0,3.1,"Sun",0,"above"
0.578740157480315,79.6,0,3.2,"Mon-Thu",0,"above"
0.639130434782609,74.7,0,5.1,"Mon-Thu",0,"above"
0.63963963963964,71.4,0,2.5,"Mon-Thu",0,"above"
0.51063829787234,70.3,0,0.9,"Mon-Thu",0,"above"
0.555555555555556,71.8,0,1.3,"Fri",0,"above"
0.762845849802372,77.4,0,2,"Sat",0,"above"
0.51004016064257,76,0,4.3,"Sun",0,"above"
0.553648068669528,72.9,0,2.2,"Mon-Thu",0,"above"
0.605381165919282,72.9,0,4,"Mon-Thu",0,"above"
0.560311284046693,76,0,2.9,"Mon-Thu",0,"above"
0.594855305466238,70.4,0,6.8,"Mon-Thu",0,"above"
0.622837370242215,68.2,0,4.6,"Fri",0,"above"
0.618374558303887,68.9,0,1.5,"Sat",0,"above"
0.656370656370656,76.6,0,3.7,"Sun",0,"above"
0.602272727272727,80.5,0,2.1,"Mon-Thu",0,"above"
0.631578947368421,82.7,0,2.1,"Mon-Thu",0,"above"
0.580756013745705,84.3,0,2.1,"Mon-Thu",0,"above"
0.535947712418301,85.1,0,1.6,"Mon-Thu",0,"above"
0.476923076923077,77.8,0,1.8,"Fri",0,"above"
0.568773234200744,75.9,0,1.1,"Sat",0,"above"
0.582644628099174,73.2,0,1.7,"Sun",0,"above"
0.493197278911565,74.1,0,2.4,"Mon-Thu",0,"above"
0.546428571428571,73,0,1.2,"Mon-Thu",0,"above"
0.557692307692308,74.2,0,2.1,"Mon-Thu",0,"above"
0.524590163934426,71.2,0,4.2,"Mon-Thu",0,"above"
0.582417582417582,63.7,0,5.8,"Fri",0,"above"
0.559027777777778,66.3,0,5.4,"Sat",0,"above"
0.539906103286385,67.4,0,2.6,"Sun",0,"above"
0.525,66.3,0,2.2,"Mon-Thu",0,"above"
0.607017543859649,64.6,0,3.9,"Mon-Thu",0,"above"
0.642105263157895,65.3,0,2.7,"Mon-Thu",0,"above"
0.559859154929577,64.5,0,2.5,"Mon-Thu",0,"above"
0.619718309859155,64.7,0,5.2,"Fri",0,"above"
0.498054474708171,60.1,0,9.6,"Sat",0,"above"
0.584229390681004,63.2,0,11,"Sun",0,"above"
0.525423728813559,63.1,0,7.8,"Mon-Thu",0,"above"
0.66789667896679,58.9,0,6.9,"Mon-Thu",0,"above"
0.648464163822526,57.5,0,6.2,"Mon-Thu",0,"above"
0.584967320261438,59.1,0,5.6,"Mon-Thu",0,"above"
0.578616352201258,61.5,0,6.1,"Fri",0,"above"
0.532258064516129,60.9,0,5.6,"Sat",0,"above"
0.636734693877551,66.5,0,3.6,"Sun",0,"above"
0.557971014492754,69.4,0,2.6,"Mon-Thu",0,"above"
0.612179487179487,69.1,0,0.7,"Mon-Thu",0,"above"
0.647887323943662,72.7,0,1,"Mon-Thu",0,"above"
0.620689655172414,68.7,0,1.7,"Mon-Thu",0,"above"
0.513071895424837,68.6,0,3.1,"Fri",0,"above"
0.592592592592593,66.1,0,3.7,"Sat",0,"above"
0.533333333333333,54.7,0,6.5,"Sun",0,"above"
0.615384615384615,53.9,0,4,"Mon-Thu",0,"above"
0.553191489361702,57.2,0,3.3,"Mon-Thu",0,"above"
0.608540925266904,60.9,0,1.8,"Mon-Thu",0,"above"
0.605839416058394,61.1,0,1.2,"Mon-Thu",0,"above"
0.620578778135048,57.8,0,3.2,"Fri",0,"above"
0.602836879432624,53.4,0,2.6,"Sat",0,"above"
0.582456140350877,53.6,0,5.6,"Sun",0,"above"
0.482876712328767,54,0,3.6,"Mon-Thu",0,"above"
0.611721611721612,55.9,0,3.2,"Mon-Thu",0,"above"
0.549800796812749,57.2,0,1.2,"Mon-Thu",0,"above"
0.503184713375796,57.9,0,2,"Mon-Thu",0,"above"
0.597058823529412,60.8,0,2.2,"Fri",0,"above"
0.589473684210526,60.1,0,3.9,"Sat",0,"above"
0.714828897338403,54.7,0,6.5,"Sun",0,"above"
0.590106007067138,52,0,6,"Mon-Thu",0,"above"
0.50381679389313,54.7,0,2.2,"Mon-Thu",0,"above"
0.578767123287671,60.9,0,4,"Mon-Thu",0,"above"
0.593959731543624,67.2,0,2.6,"Mon-Thu",0,"above"
0.607142857142857,67.9,0,3.1,"Fri",0,"above"
0.6,71.4,0,3.9,"Sat",0,"above"
0.544354838709677,57.5,0,5.7,"Sun",0,"above"
0.54416961130742,55.1,0,3.7,"Mon-Thu",0,"above"
0.536496350364963,49.1,0,4,"Mon-Thu",0,"above"
0.591439688715953,45.8,0,5.1,"Mon-Thu",0,"above"
0.528138528138528,41.5,0,4,"Mon-Thu",0,"above"
0.6,47.4,0,4.6,"Fri",0,"above"
0.652719665271967,52.7,0,4.1,"Sat",0,"above"
0.578059071729958,56.4,0,1.9,"Sun",0,"above"
0.607913669064748,50.3,0,3.3,"Mon-Thu",0,"above"
0.550420168067227,57.5,0,3.9,"Mon-Thu",0,"above"
0.629213483146067,49.4,0,4.8,"Mon-Thu",0,"above"
0.578512396694215,49,0,3,"Mon-Thu",0,"above"
0.52073732718894,51,0,3.8,"Fri",0,"above"
0.525252525252525,48.2,0,3.8,"Sat",0,"above"
0.508620689655172,41.3,0,4.1,"Sun",0,"above"
0.615131578947368,41.5,0,3.3,"Mon-Thu",0,"above"
0.62781954887218,47.5,0,4.7,"Mon-Thu",0,"above"
0.578754578754579,45.6,0,1.9,"Mon-Thu",0,"above"
0.578571428571429,53.2,0,3,"Mon-Thu",0,"above"
0.503067484662577,59.1,0,4.1,"Fri",0,"above"
0.521276595744681,56.1,0,5,"Sat",0,"above"
0.676363636363636,46.1,0,3.8,"Sun",0,"above"
0.473015873015873,41.9,0,4.5,"Mon-Thu",0,"above"
0.615598885793872,40,0,6,"Mon-Thu",0,"above"
0.623728813559322,50.8,0,5,"Mon-Thu",0,"above"
0.573604060913706,49.2,0,5.3,"Mon-Thu",0,"above"
0.554054054054054,47,0,5.1,"Fri",0,"above"
0.568720379146919,35.1,0,3.2,"Sat",0,"drops_below"
0.535885167464115,41.6,0,2.5,"Sun",0,"drops_below"
0.526515151515151,48.4,0,6,"Mon-Thu",0,"above"
0.495614035087719,35.9,0,7.9,"Mon-Thu",0,"above"
0.610878661087866,32,0,5,"Mon-Thu",0,"drops_below"
0.559259259259259,40.5,0,4.8,"Mon-Thu",0,"drops_below"
0.503030303030303,46.1,0,3.4,"Fri",0,"above"
0.547892720306513,50,0,2.6,"Sat",0,"above"
0.565384615384615,51.4,0,5.7,"Sun",0,"above"
0.523985239852399,49.2,0,4.7,"Mon-Thu",0,"above"
0.492307692307692,41.7,0,3.8,"Mon-Thu",0,"above"
0.529411764705882,38.5,0,4.5,"Mon-Thu",0,"above"
0.490706319702602,35.2,0,6,"Mon-Thu",0,"drops_below"
0.516363636363636,43,0,2.6,"Fri",0,"drops_below"
0.725274725274725,49.8,0,2.3,"Sat",0,"above"
0.683720930232558,55.2,0,2,"Sun",0,"above"
0.586440677966102,46.8,0,7.1,"Mon-Thu",0,"above"
0.55448717948718,39.6,0,4.9,"Mon-Thu",0,"above"
0.503787878787879,41.8,0,5.4,"Mon-Thu",0,"above"
0.548387096774194,36.8,0,5.6,"Mon-Thu",0,"above"
0.553398058252427,44.8,0,5.4,"Fri",0,"above"
0.610878661087866,50.5,0,4.5,"Sat",0,"above"
0.554621848739496,49.5,0,6,"Sun",0,"above"
0.594594594594595,56.1,0,7.1,"Mon-Thu",0,"above"
0.583025830258303,40.5,0,7,"Mon-Thu",0,"above"
0.628975265017668,35.6,0,5.3,"Mon-Thu",0,"drops_below"
0.515901060070671,38,0,5.3,"Mon-Thu",0,"drops_below"
0.498452012383901,31.1,0,3.8,"Fri",0,"drops_below"
0.568807339449541,37.8,0,2.5,"Sat",0,"above"
0.546296296296296,43.8,0,1.9,"Sun",0,"above"
0.662337662337662,46.3,0,2.2,"Mon-Thu",0,"above"
0.553191489361702,46.7,0,1.9,"Mon-Thu",0,"above"
0.609442060085837,46.2,0,3.2,"Mon-Thu",0,"above"
0.6875,50.9,0,7.7,"Mon-Thu",0,"above"
0.5893536121673,50.1,0,3.2,"Fri",0,"above"
0.517543859649123,43.9,0,5.3,"Sat",0,"above"
0.513513513513513,41.5,0,4.9,"Sun",0,"above"
0.658536585365854,42.5,0,3,"Mon-Thu",1,"above"
0.472222222222222,35.7,0,3.1,"Mon-Thu",1,"drops_below"
0.627118644067797,38.4,0,4.8,"Mon-Thu",1,"drops_below"
0.552511415525114,40,0,5.2,"Mon-Thu",1,"above"
0.413654618473896,31.2,0,7.4,"Fri",1,"drops_below"
0.551282051282051,34.2,0,4.2,"Sat",1,"drops_below"
0.538461538461538,36.2,0,7.7,"Sun",1,"drops_below"
0.604255319148936,39.1,0,5.8,"Mon-Thu",1,"above"
0.559139784946237,41.7,0,4,"Mon-Thu",1,"above"
0.48471615720524,51.5,0,8.6,"Mon-Thu",1,"above"
0.568965517241379,44,0,5.8,"Mon-Thu",1,"above"
0.593959731543624,44.5,0,5.9,"Fri",1,"above"
0.52755905511811,50.7,0,8.3,"Sat",1,"above"
0.530232558139535,36.3,0,7.6,"Sun",1,"drops_below"
0.624365482233503,26.9,0,5.3,"Mon-Thu",1,"drops_below"
0.429090909090909,27.9,0,6.5,"Mon-Thu",1,"drops_below"
0.637795275590551,22,1.2,7.4,"Mon-Thu",1,"drops_below"
0.511013215859031,26,1.2,6.4,"Mon-Thu",1,"drops_below"
0.53968253968254,30.6,1.2,5.5,"Fri",1,"drops_below"
0.61244019138756,22.4,1.2,8.7,"Sat",1,"drops_below"
0.504310344827586,23.7,1.2,9,"Sun",1,"stays_below"
0.55327868852459,29.2,1.2,5.5,"Mon-Thu",1,"drops_below"
0.464285714285714,36.6,1.2,5.6,"Mon-Thu",1,"drops_below"
